Date,QUOTE_DATE,EXPIRE_DATE,UNDERLYING_LAST,STRIKE,C_LAST,C_BID,C_ASK,C_IV,C_VOLUME,diff,diff_date
2021-09-02,2021-09-02,2021-09-22,453.21,453.0,3.84,3.92,3.96,0.10073,213.0,0.20999999999997954,20
2021-09-03,2021-09-03,2021-09-24,453.08,453.0,3.75,3.8,3.84,0.09935,603.0,0.07999999999998408,21
2021-09-07,2021-09-07,2021-09-27,451.52,452.0,3.79,3.73,3.77,0.10761,398.0,0.4800000000000182,20
2021-09-08,2021-09-08,2021-09-29,450.97,451.0,4.12,4.17,4.21,0.11022,396.0,0.029999999999972715,21
2021-09-09,2021-09-09,2021-09-30,448.89,449.0,4.74,4.71,4.75,0.12539,883.0,0.11000000000001364,21
2021-09-10,2021-09-10,2021-10-01,445.52,446.0,5.38,5.36,5.43,0.14136,929.0,0.4800000000000182,21
2021-09-13,2021-09-13,2021-10-04,446.56,447.0,4.58,4.74,4.79,0.12427,521.0,0.4399999999999977,21
2021-09-14,2021-09-14,2021-10-04,444.19,444.0,5.16,5.22,5.28,0.13508,220.0,0.18999999999999773,20
2021-09-15,2021-09-15,2021-10-06,447.88,448.0,4.36,4.44,4.48,0.11744,196.0,0.12000000000000455,21
2021-09-16,2021-09-16,2021-10-06,447.15,447.0,4.67,4.52,4.55,0.12186,1204.0,0.14999999999997726,20
2021-09-17,2021-09-17,2021-10-08,441.52,442.0,6.3,6.15,6.19,0.15424,387.0,0.4800000000000182,21
2021-09-20,2021-09-20,2021-10-11,434.01,434.0,8.21,8.32,8.4,0.20406,120.0,0.009999999999990905,21
2021-09-21,2021-09-21,2021-10-11,433.74,434.0,8.26,7.63,7.67,0.19621,37.0,0.2599999999999909,20
2021-09-22,2021-09-22,2021-10-13,437.78,438.0,7.72,6.73,6.78,0.16079,83.0,0.22000000000002728,21
2021-09-23,2021-09-23,2021-10-13,443.13,443.0,6.1,5.76,5.81,0.13571,140.0,0.12999999999999545,20
2021-09-24,2021-09-24,2021-10-15,443.92,444.0,5.55,5.48,5.5,0.12761,3746.0,0.07999999999998408,21
2021-09-27,2021-09-27,2021-10-18,442.67,443.0,5.82,5.43,5.47,0.13068,28.0,0.3299999999999841,21
2021-09-28,2021-09-28,2021-10-18,433.66,434.0,7.49,7.6,7.67,0.18977,59.0,0.339999999999975,20
2021-09-29,2021-09-29,2021-10-20,434.37,434.0,8.11,8.05,8.07,0.18653,17.0,0.37000000000000455,21
2021-09-30,2021-09-30,2021-10-20,429.0,429.0,9.36,8.25,8.26,0.2029,8.0,0.0,20
2021-10-01,2021-10-01,2021-10-22,434.19,434.0,7.39,7.39,7.45,0.17387,583.0,0.18999999999999773,21
2021-10-04,2021-10-04,2021-10-25,428.7,429.0,7.8,7.82,7.88,0.19203,50.0,0.30000000000001137,21
2021-10-05,2021-10-05,2021-10-25,433.06,433.0,7.79,7.11,7.16,0.17313,35.0,0.060000000000002274,20
2021-10-06,2021-10-06,2021-10-27,434.9,435.0,7.27,7.18,7.25,0.17138,213.0,0.10000000000002274,21
2021-10-07,2021-10-07,2021-10-27,438.62,439.0,6.46,6.06,6.11,0.15066,72.0,0.37999999999999545,20
2021-10-08,2021-10-08,2021-10-29,437.83,438.0,6.39,6.24,6.27,0.15243,459.0,0.17000000000001592,21
2021-10-11,2021-10-11,2021-11-01,434.69,435.0,6.65,6.6,6.65,0.16193,75.0,0.3100000000000023,21
2021-10-12,2021-10-12,2021-11-01,433.64,434.0,6.02,6.2,6.24,0.1641,322.0,0.36000000000001364,20
2021-10-13,2021-10-13,2021-11-03,435.18,435.0,6.4,6.39,6.43,0.15182,38.0,0.18000000000000682,21
2021-10-14,2021-10-14,2021-11-03,442.47,442.0,5.32,5.46,5.49,0.12412,263.0,0.4700000000000273,20
2021-10-15,2021-10-15,2021-11-05,445.87,446.0,4.74,4.87,4.88,0.1141,952.0,0.12999999999999545,21
2021-10-18,2021-10-18,2021-11-08,447.25,447.0,5.02,5.2,5.24,0.11701,173.0,0.25,21
2021-10-19,2021-10-19,2021-11-08,450.7,451.0,4.3,4.41,4.43,0.10626,89.0,0.30000000000001137,20
2021-10-20,2021-10-20,2021-11-10,452.39,452.0,4.83,5.01,5.04,0.11358,478.0,0.38999999999998636,21
2021-10-21,2021-10-21,2021-11-10,453.63,454.0,4.2,4.35,4.38,0.10595,502.0,0.37000000000000455,20
2021-10-22,2021-10-22,2021-11-12,453.15,453.0,5.1,4.99,5.02,0.11271,371.0,0.14999999999997726,21
2021-10-25,2021-10-25,2021-11-15,455.48,455.0,4.86,5.04,5.05,0.10902,1331.0,0.4800000000000182,21
2021-10-26,2021-10-26,2021-11-15,455.96,456.0,5.1,4.96,4.99,0.11452,109.0,0.040000000000020464,20
2021-10-27,2021-10-27,2021-11-17,453.92,454.0,5.83,5.66,5.73,0.12938,19.0,0.07999999999998408,21
2021-10-28,2021-10-28,2021-11-17,458.27,458.0,4.76,5.3,5.34,0.12461,78.0,0.2699999999999818,20
2021-10-29,2021-10-29,2021-11-19,459.22,459.0,5.68,5.48,5.58,0.12144,5816.0,0.22000000000002728,21
2021-11-01,2021-11-01,2021-11-22,460.07,460.0,5.25,5.38,5.42,0.12077,170.0,0.06999999999999318,21
2021-11-02,2021-11-02,2021-11-22,461.87,462.0,4.84,4.96,5.0,0.11698,1038.0,0.12999999999999545,20
2021-11-03,2021-11-03,2021-11-24,464.73,465.0,4.92,4.82,4.89,0.11064,228.0,0.2699999999999818,21
2021-11-04,2021-11-04,2021-11-24,466.86,467.0,4.56,4.7,4.75,0.10884,110.0,0.13999999999998636,20
2021-11-05,2021-11-05,2021-11-26,468.53,469.0,4.79,4.8,4.85,0.11602,1545.0,0.4700000000000273,21
2021-11-08,2021-11-08,2021-11-29,468.99,469.0,5.08,5.0,5.03,0.11089,990.0,0.009999999999990905,21
2021-11-09,2021-11-09,2021-11-29,467.38,467.0,5.5,5.51,5.53,0.1226,433.0,0.37999999999999545,20
2021-11-10,2021-11-10,2021-12-01,463.67,464.0,5.78,5.69,5.74,0.12999,242.0,0.3299999999999841,21
2021-11-11,2021-11-11,2021-12-01,463.81,464.0,5.45,5.38,5.41,0.12433,95.0,0.18999999999999773,20
2021-11-12,2021-11-12,2021-12-03,467.25,467.0,5.38,5.38,5.4,0.11618,374.0,0.25,21
2021-11-15,2021-11-15,2021-12-06,467.47,467.0,5.07,5.43,5.45,0.11427,412.0,0.4700000000000273,21
2021-11-16,2021-11-16,2021-12-06,469.17,469.0,5.24,5.01,5.04,0.11105,257.0,0.17000000000001592,20
2021-11-17,2021-11-17,2021-12-08,468.12,468.0,5.69,5.36,5.38,0.1175,286.0,0.12000000000000455,21
2021-11-18,2021-11-18,2021-12-08,469.72,470.0,4.89,4.91,4.93,0.11602,302.0,0.2799999999999727,20
2021-11-19,2021-11-19,2021-12-10,468.91,469.0,5.62,5.53,5.56,0.12205,648.0,0.08999999999997499,21
2021-11-22,2021-11-22,2021-12-13,467.41,468.0,6.49,5.75,5.79,0.13281,85.0,0.589999999999975,21
2021-11-23,2021-11-23,2021-12-13,468.29,468.0,5.78,6.0,6.03,0.13929,141.0,0.29000000000002046,20
2021-11-24,2021-11-24,2021-12-15,469.44,469.0,6.33,6.29,6.32,0.13318,105.0,0.4399999999999977,21
2021-11-26,2021-11-26,2021-12-17,458.97,459.0,8.93,8.75,9.67,0.2492,2154.0,0.029999999999972715,21
2021-11-29,2021-11-29,2021-12-20,464.54,465.0,7.06,6.8,6.84,0.16386,240.0,0.45999999999997954,21
2021-11-30,2021-11-30,2021-12-20,456.06,456.0,8.99,8.8,8.89,0.20374,108.0,0.060000000000002274,20
2021-12-01,2021-12-01,2021-12-22,450.44,450.0,12.56,10.09,11.48,0.24745,94.0,0.4399999999999977,21
2021-12-02,2021-12-02,2021-12-23,457.53,458.0,8.09,8.42,8.46,0.21251,270.0,0.4700000000000273,21
2021-12-03,2021-12-03,2021-12-23,453.48,453.0,9.77,9.55,9.69,0.2391,261.0,0.4800000000000182,20
2021-12-06,2021-12-06,2021-12-27,458.82,458.0,8.3,8.26,8.32,0.19219,108.0,0.8199999999999932,21
2021-12-07,2021-12-07,2021-12-27,468.29,468.0,6.0,5.98,6.04,0.14163,1117.0,0.29000000000002046,20
2021-12-08,2021-12-08,2021-12-29,469.54,470.0,5.34,5.23,5.31,0.13412,418.0,0.45999999999997954,21
2021-12-09,2021-12-09,2021-12-29,466.35,466.0,6.61,6.08,6.14,0.15188,395.0,0.35000000000002274,20
2021-12-10,2021-12-10,2021-12-31,470.68,471.0,5.09,4.97,5.0,0.12565,272.0,0.3199999999999932,21
2021-12-13,2021-12-13,2022-01-03,466.71,467.0,5.7,5.62,5.67,0.13962,639.0,0.29000000000002046,21
2021-12-14,2021-12-14,2022-01-03,463.45,463.0,6.57,6.67,6.7,0.16566,115.0,0.44999999999998863,20
2021-12-15,2021-12-15,2022-01-05,470.59,471.0,5.2,5.13,5.23,0.13052,565.0,0.410000000000025,21
2021-12-16,2021-12-16,2022-01-05,466.42,466.0,6.91,5.98,6.73,0.14783,115.0,0.4200000000000159,20
2021-12-17,2021-12-17,2022-01-07,459.86,460.0,8.19,8.08,8.13,0.18251,690.0,0.13999999999998636,21
2021-12-20,2021-12-20,2022-01-10,454.99,455.0,8.15,8.5,8.66,0.19341,634.0,0.009999999999990905,21
2021-12-21,2021-12-21,2022-01-10,463.01,464.0,6.66,6.63,6.74,0.16314,84.0,0.9900000000000091,20
2021-12-22,2021-12-22,2022-01-12,467.71,468.0,6.25,6.22,6.27,0.14074,242.0,0.29000000000002046,21
2021-12-23,2021-12-23,2022-01-12,470.57,470.0,6.38,6.11,6.16,0.13079,264.0,0.5699999999999932,20
2021-12-27,2021-12-27,2022-01-18,477.26,477.0,5.76,5.8,5.83,0.11979,202.0,0.2599999999999909,22
2021-12-28,2021-12-28,2022-01-18,476.92,477.0,5.29,5.38,5.44,0.11735,192.0,0.07999999999998408,21
2021-12-29,2021-12-29,2022-01-19,477.48,478.0,5.43,4.99,5.04,0.11378,14.0,0.5199999999999818,21
2021-12-30,2021-12-30,2022-01-19,476.14,476.0,5.6,5.4,5.44,0.11785,45.0,0.13999999999998636,20
2021-12-31,2021-12-31,2022-01-21,475.08,475.0,5.55,5.5,5.57,0.11832,6755.0,0.07999999999998408,21
2022-01-03,2022-01-03,2022-01-24,477.77,478.0,4.81,4.99,5.03,0.10938,205.0,0.2300000000000182,21
2022-01-04,2022-01-04,2022-01-24,477.56,478.0,4.8,4.74,4.79,0.11112,283.0,0.4399999999999977,20
2022-01-05,2022-01-05,2022-01-26,468.46,468.0,8.14,7.23,7.27,0.15322,2.0,0.45999999999997954,21
2022-01-06,2022-01-06,2022-01-26,467.93,468.0,7.0,6.8,6.84,0.15351,101.0,0.06999999999999318,20
2022-01-07,2022-01-07,2022-01-28,466.02,466.0,7.56,6.75,6.8,0.14816,301.0,0.01999999999998181,21
2022-01-10,2022-01-10,2022-01-31,465.44,465.0,7.21,7.09,7.12,0.15164,201.0,0.4399999999999977,21
2022-01-11,2022-01-11,2022-01-31,469.63,470.0,6.01,6.16,6.24,0.14192,2698.0,0.37000000000000455,20
2022-01-12,2022-01-12,2022-02-02,470.96,470.0,6.99,6.93,7.02,0.14053,509.0,0.9599999999999795,21
2022-01-13,2022-01-13,2022-02-02,464.78,465.0,6.84,7.13,7.24,0.16476,248.0,0.22000000000002728,20
2022-01-14,2022-01-14,2022-02-04,464.66,465.0,7.14,7.06,7.12,0.15995,426.0,0.339999999999975,21
2022-01-17,2022-01-17,2022-02-07,464.72,465.0,7.42,7.62,7.67,0.16487,140.0,0.2799999999999727,21
2022-01-18,2022-01-18,2022-02-07,456.59,457.0,8.22,8.36,8.42,0.19645,87.0,0.410000000000025,20
2022-01-19,2022-01-19,2022-02-09,451.81,452.0,8.85,8.93,9.05,0.20543,24.0,0.18999999999999773,21
2022-01-20,2022-01-20,2022-02-09,446.65,446.0,10.65,9.69,9.8,0.22887,4.0,0.6499999999999773,20
2022-01-21,2022-01-21,2022-02-11,438.16,438.0,11.64,11.07,11.19,0.25867,94.0,0.160000000000025,21
2022-01-24,2022-01-24,2022-02-14,439.88,440.0,10.72,10.86,11.2,0.25864,52.0,0.12000000000000455,21
2022-01-25,2022-01-25,2022-02-14,434.51,435.0,11.0,10.76,10.96,0.2852,50.0,0.4900000000000091,20
2022-01-26,2022-01-26,2022-02-16,433.21,434.0,10.99,11.19,11.32,0.28634,75.0,0.7900000000000205,21
2022-01-27,2022-01-27,2022-02-16,431.16,432.0,11.55,10.72,10.83,0.27266,33.0,0.839999999999975,20
2022-01-28,2022-01-28,2022-02-18,441.85,442.0,10.0,10.05,10.13,0.24828,426.0,0.14999999999997726,21
2022-01-31,2022-01-31,2022-02-22,449.88,450.0,8.84,8.75,8.85,0.21085,99.0,0.12000000000000455,22
2022-02-01,2022-02-01,2022-02-22,452.88,452.0,8.52,8.17,8.27,0.17588,25.0,0.8799999999999955,21
2022-02-02,2022-02-02,2022-02-23,457.23,458.0,6.64,6.73,6.84,0.19116,286.0,0.7699999999999818,21
2022-02-03,2022-02-03,2022-02-23,446.66,446.0,10.62,9.13,9.36,0.20918,3.0,0.660000000000025,20
2022-02-04,2022-02-04,2022-02-25,448.6,449.0,8.48,8.33,8.38,0.1999,441.0,0.39999999999997726,21
2022-02-07,2022-02-07,2022-02-28,447.24,447.0,7.88,8.26,8.3,0.18727,118.0,0.2400000000000091,21
2022-02-08,2022-02-08,2022-02-28,450.82,451.0,7.27,7.19,7.22,0.16953,413.0,0.18000000000000682,20
2022-02-09,2022-02-09,2022-03-02,457.36,457.0,7.26,7.27,7.34,0.15909,482.0,0.36000000000001364,21
2022-02-10,2022-02-10,2022-03-02,449.28,449.0,8.08,8.42,8.51,0.19984,125.0,0.2799999999999727,20
2022-02-11,2022-02-11,2022-03-04,440.47,440.0,10.6,10.38,10.48,0.23704,89.0,0.4700000000000273,21
2022-02-14,2022-02-14,2022-03-07,438.98,438.0,11.25,10.5,10.55,0.23475,4.0,0.9800000000000182,21
2022-02-15,2022-02-15,2022-03-07,445.94,446.0,7.93,8.4,8.48,0.21045,13.0,0.060000000000002274,20
2022-02-16,2022-02-16,2022-03-09,446.65,447.0,7.97,7.94,8.02,0.19159,11.0,0.35000000000002274,21
2022-02-17,2022-02-17,2022-03-09,437.17,437.0,9.81,9.65,9.72,0.22994,44.0,0.17000000000001592,20
2022-02-18,2022-02-18,2022-03-11,434.16,434.0,10.0,10.1,10.18,0.23772,66.0,0.160000000000025,21
2022-02-21,2022-02-21,2022-03-14,434.23,434.0,10.33,10.72,10.85,0.27253,89.0,0.2300000000000182,21
2022-02-22,2022-02-22,2022-03-14,429.65,430.0,9.65,9.86,9.98,0.24624,91.0,0.35000000000002274,20
2022-02-23,2022-02-23,2022-03-16,421.97,422.0,11.5,11.07,11.19,0.27081,111.0,0.029999999999972715,21
2022-02-24,2022-02-24,2022-03-16,428.06,428.0,10.12,10.15,10.29,0.27399,90.0,0.060000000000002274,20
2022-02-25,2022-02-25,2022-03-18,437.66,438.0,9.28,9.44,9.48,0.23767,2883.0,0.339999999999975,21
2022-02-28,2022-02-28,2022-03-21,436.52,436.0,8.6,10.17,10.42,0.24888,196.0,0.5199999999999818,21
2022-03-01,2022-03-01,2022-03-21,429.99,430.0,11.32,11.46,11.61,0.28152,205.0,0.009999999999990905,20
2022-03-02,2022-03-02,2022-03-23,437.79,438.0,10.57,10.09,10.2,0.25687,59.0,0.20999999999997954,21
2022-03-03,2022-03-03,2022-03-23,435.67,436.0,10.23,9.95,10.03,0.25342,21.0,0.3299999999999841,20
2022-03-04,2022-03-04,2022-03-25,432.25,432.0,10.63,11.05,11.12,0.2805,134.0,0.25,21
2022-03-07,2022-03-07,2022-03-28,419.55,420.0,11.7,11.51,11.59,0.30814,247.0,0.44999999999998863,21
2022-03-08,2022-03-08,2022-03-28,416.38,416.0,12.43,11.51,11.61,0.31137,38.0,0.37999999999999545,20
2022-03-09,2022-03-09,2022-03-30,427.36,427.0,11.56,10.8,10.88,0.27587,12.0,0.36000000000001364,21
2022-03-10,2022-03-10,2022-03-31,425.49,425.0,10.77,10.42,10.46,0.259,290.0,0.4900000000000091,21
2022-03-11,2022-03-11,2022-04-01,420.09,420.0,10.56,10.23,10.3,0.26273,17.0,0.08999999999997499,21
2022-03-14,2022-03-14,2022-04-04,416.98,416.0,11.15,10.95,11.46,0.27013,39.0,0.9800000000000182,21
2022-03-15,2022-03-15,2022-04-04,426.05,426.0,9.43,9.64,9.75,0.26389,16.0,0.05000000000001137,20
2022-03-16,2022-03-16,2022-04-06,435.65,436.0,7.9,8.29,8.42,0.21689,38.0,0.35000000000002274,21
2022-03-17,2022-03-17,2022-04-06,440.76,440.0,7.72,8.16,8.22,0.21265,219.0,0.7599999999999909,20
2022-03-18,2022-03-18,2022-04-08,444.27,444.0,8.93,8.86,8.93,0.2019,107.0,0.2699999999999818,21
2022-03-21,2022-03-21,2022-04-11,444.38,444.0,8.3,8.48,8.6,0.192,67.0,0.37999999999999545,21
2022-03-22,2022-03-22,2022-04-11,449.59,450.0,7.43,7.33,7.48,0.17824,396.0,0.410000000000025,20
2022-03-23,2022-03-23,2022-04-13,443.84,444.0,9.1,8.35,8.39,0.19457,1.0,0.160000000000025,21
2022-03-24,2022-03-24,2022-04-14,450.42,450.0,7.98,7.94,7.97,0.1775,7564.0,0.4200000000000159,21
2022-03-25,2022-03-25,2022-04-14,452.55,453.0,6.76,6.98,7.02,0.16925,1025.0,0.44999999999998863,20
2022-03-28,2022-03-28,2022-04-18,455.85,456.0,6.05,6.29,6.33,0.14288,29.0,0.14999999999997726,21
2022-03-29,2022-03-29,2022-04-18,461.51,462.0,5.91,5.71,5.75,0.14263,66.0,0.4900000000000091,20
2022-03-30,2022-03-30,2022-04-20,458.41,458.0,6.5,6.99,7.03,0.15154,587.0,0.410000000000025,21
2022-03-31,2022-03-31,2022-04-20,451.77,452.0,9.43,7.43,7.49,0.17545,36.0,0.2300000000000182,20
2022-04-01,2022-04-01,2022-04-22,452.92,453.0,5.94,6.54,6.59,0.1561,877.0,0.07999999999998408,21
2022-04-04,2022-04-04,2022-04-25,456.7,457.0,5.41,5.64,5.68,0.13158,282.0,0.30000000000001137,21
2022-04-05,2022-04-05,2022-04-25,451.06,451.0,6.3,6.58,6.62,0.15136,73.0,0.060000000000002274,20
2022-04-06,2022-04-06,2022-04-27,446.58,447.0,7.26,7.28,7.35,0.17175,31.0,0.4200000000000159,21
2022-04-07,2022-04-07,2022-04-27,448.79,449.0,7.52,6.73,6.77,0.15858,64.0,0.20999999999997954,20
2022-04-08,2022-04-08,2022-04-29,447.63,448.0,6.91,6.87,6.9,0.16044,313.0,0.37000000000000455,21
2022-04-11,2022-04-11,2022-05-02,440.03,440.0,8.58,8.29,8.34,0.19197,59.0,0.029999999999972715,21
2022-04-12,2022-04-12,2022-05-02,438.29,438.0,8.27,8.61,8.66,0.20128,18.0,0.29000000000002046,20
2022-04-13,2022-04-13,2022-05-04,443.37,443.0,8.11,7.73,7.79,0.17727,16.0,0.37000000000000455,21
2022-04-14,2022-04-14,2022-05-04,437.94,438.0,9.13,7.71,7.77,0.18558,35.0,0.060000000000002274,20
2022-04-15,2022-04-15,2022-05-06,437.79,438.0,8.39,8.34,8.39,0.19734,113.0,0.20999999999997954,21
2022-04-18,2022-04-18,2022-05-09,437.95,438.0,7.62,8.0,8.06,0.18729,30.0,0.05000000000001137,21
2022-04-19,2022-04-19,2022-05-09,444.89,445.0,6.75,7.47,7.52,0.20358,40.0,0.11000000000001364,20
2022-04-20,2022-04-20,2022-05-11,444.6,445.0,7.83,7.45,7.5,0.17544,83.0,0.39999999999997726,21
2022-04-21,2022-04-21,2022-05-11,438.05,438.0,8.59,8.4,8.44,0.20064,10.0,0.05000000000001137,20
2022-04-22,2022-04-22,2022-05-13,426.06,426.0,16.05,10.26,10.32,0.2607,0.0,0.060000000000002274,21
2022-04-25,2022-04-25,2022-05-16,428.5,428.0,7.84,10.21,10.28,0.23962,3.0,0.5,21
2022-04-26,2022-04-26,2022-05-16,416.17,416.0,16.93,11.65,11.7,0.30789,0.0,0.17000000000001592,20
2022-04-27,2022-04-27,2022-05-18,417.21,418.0,11.06,10.73,10.78,0.27235,41.0,0.7900000000000205,21
2022-04-28,2022-04-28,2022-05-18,427.86,428.0,10.2,9.62,9.66,0.26835,7.0,0.13999999999998636,20
2022-04-29,2022-04-29,2022-05-20,412.13,412.0,11.72,11.84,11.95,0.29743,217.0,0.12999999999999545,21
2022-05-02,2022-05-02,2022-05-23,414.55,415.0,7.27,10.88,10.95,0.28141,34.0,0.44999999999998863,21
2022-05-03,2022-05-03,2022-05-23,416.37,416.0,10.71,10.47,10.51,0.25846,67.0,0.37000000000000455,20
2022-05-04,2022-05-04,2022-05-25,428.97,428.0,8.19,9.74,9.87,0.23086,3.0,0.9700000000000273,21
2022-05-05,2022-05-05,2022-05-25,414.15,414.0,9.76,11.03,11.13,0.27706,25.0,0.14999999999997726,20
2022-05-06,2022-05-06,2022-05-27,411.41,411.0,11.83,11.24,11.32,0.29136,62.0,0.410000000000025,21
2022-05-09,2022-05-09,2022-05-31,398.33,398.0,11.7,12.26,12.32,0.30355,93.0,0.3299999999999841,22
2022-05-10,2022-05-10,2022-05-31,399.18,400.0,10.9,11.04,11.1,0.29678,356.0,0.8199999999999932,21
2022-05-12,2022-05-12,2022-06-01,392.37,392.0,9.81,10.98,11.05,0.2968,2.0,0.37000000000000455,20
2022-05-13,2022-05-13,2022-06-03,401.58,402.0,10.03,10.15,10.21,0.27493,147.0,0.4200000000000159,21
2022-05-16,2022-05-16,2022-06-06,400.16,400.0,11.88,9.49,9.54,0.24165,56.0,0.160000000000025,21
2022-05-17,2022-05-17,2022-06-06,408.26,408.0,8.81,8.86,8.92,0.22327,112.0,0.2599999999999909,20
2022-05-18,2022-05-18,2022-06-08,392.11,392.0,10.36,10.35,10.42,0.28307,110.0,0.11000000000001364,21
2022-05-19,2022-05-19,2022-06-08,389.46,390.0,9.62,9.53,9.6,0.26337,489.0,0.5400000000000205,20
2022-05-20,2022-05-20,2022-06-10,389.59,390.0,9.91,9.99,10.04,0.26926,131.0,0.410000000000025,21
2022-05-23,2022-05-23,2022-06-13,396.83,397.0,9.62,9.74,9.79,0.25263,6.0,0.17000000000001592,21
2022-05-24,2022-05-24,2022-06-13,393.97,394.0,7.25,9.42,9.47,0.25063,16.0,0.029999999999972715,20
2022-05-25,2022-05-25,2022-06-15,397.36,397.0,11.45,10.25,10.32,0.26613,116.0,0.36000000000001364,21
2022-05-26,2022-05-26,2022-06-15,405.2,405.0,10.29,9.59,9.64,0.255,31.0,0.19999999999998863,20
2022-05-27,2022-05-27,2022-06-17,415.31,415.0,9.21,9.18,9.23,0.22765,3430.0,0.3100000000000023,21
2022-05-30,2022-05-30,2022-06-21,415.26,415.0,9.7,9.89,10.01,0.22409,29.0,0.2599999999999909,22
2022-05-31,2022-05-31,2022-06-21,412.8,413.0,10.47,8.92,8.98,0.23961,25.0,0.19999999999998863,21
2022-06-01,2022-06-01,2022-06-22,409.64,410.0,9.97,8.78,8.83,0.23454,62.0,0.36000000000001364,21
2022-06-02,2022-06-02,2022-06-22,417.37,417.0,8.24,8.23,8.28,0.22245,140.0,0.37000000000000455,20
2022-06-03,2022-06-03,2022-06-24,410.59,411.0,8.39,8.25,8.28,0.21717,97.0,0.410000000000025,21
2022-06-06,2022-06-06,2022-06-27,411.76,412.0,7.85,8.28,8.33,0.22628,30.0,0.2400000000000091,21
2022-06-07,2022-06-07,2022-06-27,415.69,416.0,7.62,7.52,7.57,0.21235,20.0,0.3100000000000023,20
2022-06-08,2022-06-08,2022-06-29,411.28,412.0,8.2,7.59,7.64,0.20876,19.0,0.7200000000000273,21
2022-06-09,2022-06-09,2022-06-30,401.48,401.0,9.37,9.13,9.17,0.2371,47.0,0.4800000000000182,21
2022-06-10,2022-06-10,2022-07-01,389.81,390.0,9.5,9.4,9.46,0.25341,819.0,0.18999999999999773,21
2022-06-13,2022-06-13,2022-07-05,375.01,375.0,10.4,10.48,10.59,0.29378,14.0,0.009999999999990905,22
2022-06-14,2022-06-14,2022-07-05,373.83,374.0,9.76,9.37,9.42,0.28596,36.0,0.17000000000001592,21
2022-06-15,2022-06-15,2022-07-06,379.15,380.0,10.43,8.54,8.63,0.26644,13.0,0.8500000000000227,21
2022-06-16,2022-06-16,2022-07-06,366.89,366.0,9.05,9.55,9.64,0.26526,33.0,0.8899999999999864,20
2022-06-20,2022-06-20,2022-07-11,365.86,366.0,10.75,10.23,10.33,0.28028,0.0,0.13999999999998636,21
2022-06-21,2022-06-21,2022-07-11,375.08,375.0,9.23,9.19,9.25,0.25558,105.0,0.07999999999998408,20
2022-06-22,2022-06-22,2022-07-13,374.35,374.0,10.67,10.08,10.14,0.26844,0.0,0.35000000000002274,21
2022-06-23,2022-06-23,2022-07-13,378.12,378.0,7.32,9.31,9.36,0.26767,18.0,0.12000000000000455,20
2022-06-27,2022-06-27,2022-07-18,388.66,388.0,9.78,9.24,9.28,0.23184,30.0,0.660000000000025,21
2022-06-28,2022-06-28,2022-07-18,380.72,380.0,9.6,9.38,9.45,0.24612,2.0,0.7200000000000273,20
2022-06-29,2022-06-29,2022-07-20,380.37,380.0,9.46,9.48,9.52,0.25186,14.0,0.37000000000000455,21
2022-06-30,2022-06-30,2022-07-20,377.28,377.0,9.45,9.2,9.37,0.26574,31.0,0.2799999999999727,20
2022-07-01,2022-07-01,2022-07-22,381.2,381.0,9.03,9.03,9.07,0.23818,3.0,0.19999999999998863,21
2022-07-04,2022-07-04,2022-07-25,381.24,382.0,8.8,8.79,8.84,0.24396,30.0,0.7599999999999909,21
2022-07-05,2022-07-05,2022-07-25,381.95,382.0,8.56,8.77,8.84,0.24251,58.0,0.05000000000001137,20
2022-07-06,2022-07-06,2022-07-27,383.31,384.0,9.36,9.04,9.09,0.24364,11.0,0.6899999999999977,21
2022-07-07,2022-07-07,2022-07-27,388.97,388.0,9.64,9.32,9.36,0.23976,23.0,0.9700000000000273,20
2022-07-08,2022-07-08,2022-07-29,388.69,389.0,8.69,8.65,8.69,0.22466,239.0,0.3100000000000023,21
2022-07-11,2022-07-11,2022-08-01,384.33,384.0,9.05,9.14,9.2,0.23236,15.0,0.3299999999999841,21
2022-07-12,2022-07-12,2022-08-01,380.87,381.0,8.78,9.06,9.1,0.24692,42.0,0.12999999999999545,20
2022-07-13,2022-07-13,2022-08-03,378.87,378.0,9.98,9.83,9.88,0.25329,160.0,0.8700000000000045,21
2022-07-14,2022-07-14,2022-08-03,377.96,378.0,9.04,8.84,8.89,0.23854,134.0,0.040000000000020464,20
2022-07-15,2022-07-15,2022-08-05,385.09,385.0,8.31,8.47,8.51,0.21858,546.0,0.08999999999997499,21
2022-07-18,2022-07-18,2022-08-08,381.99,382.0,9.64,8.66,8.71,0.22511,65.0,0.009999999999990905,21
2022-07-19,2022-07-19,2022-08-08,392.28,392.0,8.62,8.69,8.74,0.22168,206.0,0.2799999999999727,20
2022-07-20,2022-07-20,2022-08-10,394.76,395.0,8.85,8.49,8.52,0.2196,30.0,0.2400000000000091,21
2022-07-21,2022-07-21,2022-08-10,398.82,399.0,7.59,7.59,7.64,0.21151,3.0,0.18000000000000682,20
2022-07-22,2022-07-22,2022-08-12,395.1,395.0,7.68,7.99,8.04,0.20041,166.0,0.10000000000002274,21
2022-07-25,2022-07-25,2022-08-15,395.54,396.0,7.5,7.64,7.68,0.19573,103.0,0.45999999999997954,21
2022-07-26,2022-07-26,2022-08-15,390.92,391.0,8.17,8.34,8.37,0.21731,383.0,0.07999999999998408,20
